	mean_fit_time	mean_score_time	mean_test_score	mean_train_score	param_C	params	rank_test_score	split0_test_score	split0_train_score	split1_test_score	split1_train_score	split2_test_score	split2_train_score	std_fit_time	std_score_time	std_test_score	std_train_score
0	2.4106930096944175	0.24563352266947427	0.775051316057386	0.7808845619073157	0.001	{'C': 0.001}	7	0.7763194822775824	0.7807567853133461	0.773806379185102	0.7818481984398861	0.7750280657729645	0.7800487019687152	0.0239250541993984	0.0006432887710811268	0.0010261031660774625	0.000740176569436393
1	3.053850253423055	0.24590388933817545	0.7784412025292075	0.7855291466490618	0.005	{'C': 0.005}	6	0.7800505175573276	0.7854124017697947	0.7773393647229743	0.7862726484790953	0.7779336987386911	0.7849023896982954	0.021311897636458393	0.00034019439758254256	0.0011635465775993524	0.0005654640022236113
2	3.9285868803660073	0.24477815628051758	0.7790575455240841	0.7862803150374845	0.01	{'C': 0.01}	5	0.780595314744193	0.7862956481542627	0.777834643069405	0.7868422138759338	0.7787426533711946	0.7857030830822568	0.012932366461763918	9.762728933470383e-05	0.0011488253286206231	0.00046517456911601154
3	10.493060827255249	0.2452692190806071	0.7795473180825129	0.7869021609736896	0.05	{'C': 0.05}	2	0.7812061479537088	0.7868734728917651	0.7784950141979793	0.7874035247018036	0.7789407647097669	0.7864294853275001	0.058901773843841085	0.0005980780100007439	0.0011870115371956037	0.0003981669919407985
4	18.70571255683899	0.245454470316569	0.7795693303323299	0.7869654464266138	0.1	{'C': 0.1}	1	0.7810905849140706	0.7870220563956943	0.778528032754408	0.7875025795534277	0.7790893482136961	0.7863717033307194	0.09264345860244651	0.0008412365760888928	0.001099835929918767	0.0004634103827215876
5	93.9568719069163	0.2466400464375814	0.7794152445836108	0.7870727560536221	0.5	{'C': 0.5}	4	0.7808264408234692	0.7870963481476589	0.7782143564683353	0.7876759255437699	0.7792049131611966	0.7864459944694374	1.1320253244168754	0.0009300261143681197	0.0010767017753120596	0.0005023943020363752
6	125.7559962272644	0.24539105097452799	0.7794207476460651	0.7870479922498648	1	{'C': 1}	3	0.780875967840457	0.7870633295912303	0.7782473750247639	0.7876511618308638	0.7791388760483392	0.7864294853275001	0.156223690704014	0.000450804765210039	0.0010914724020976512	0.0004988652424906313
